length_url,length_hostname,have_ip,no_dots,prefix_suffix,have_at,no_subdomains,shortening_service,http_in_domain,redirection,label
8.535205841064453,3.160017490386963,0.8801809549331665,0.664628267288208,0.1252085417509079,-0.2761341631412506,0.6632748246192932,0.18088234961032867,1.1180363893508911,0.19992297887802124,SYN_phish
20.591327667236328,9.762946128845215,-0.2876867949962616,0.757995069026947,0.2777542471885681,-0.068324975669384,1.3578803539276123,0.7769619226455688,0.49374744296073914,0.5214983224868774,SYN_phish
16.779380798339844,7.58819580078125,0.013869259506464005,0.8568078875541687,-0.07823176681995392,-0.38095828890800476,1.0431609153747559,0.5868620276451111,0.71158766746521,0.2183668315410614,SYN_phish
14.094849586486816,3.947756290435791,1.170234203338623,2.281778335571289,-1.5357145071029663,-0.6390549540519714,0.47767511010169983,0.7166112661361694,0.52607262134552,-0.03937079757452011,SYN_phish
8.599879264831543,3.1945204734802246,1.3424941301345825,-0.11834029853343964,2.272759199142456,0.23511949181556702,-0.20717182755470276,0.4515822231769562,3.3506228923797607,0.5381590127944946,SYN_phish
15.645456314086914,6.493679523468018,0.5679888725280762,1.3074102401733398,-0.8612462878227234,-0.29326963424682617,0.9833213686943054,0.7509249448776245,0.8012346029281616,0.0906105637550354,SYN_phish
17.535823822021484,7.718236923217773,-0.13455811142921448,1.4583494663238525,-0.39684298634529114,-0.15126244723796844,1.201760172843933,1.160228967666626,0.6640143394470215,0.2503824830055237,SYN_phish
16.933452606201172,4.697289943695068,0.10518733412027359,3.0791454315185547,-2.043536424636841,-0.7080162167549133,0.9689555168151855,1.7021809816360474,0.48321253061294556,0.5011604428291321,SYN_phish
8.203675270080566,2.978816509246826,1.0865410566329956,0.32435905933380127,1.3898940086364746,-0.29076218605041504,0.4331391751766205,0.27325475215911865,2.141709327697754,0.42831215262413025,SYN_phish
16.377721786499023,3.874549388885498,1.136151671409607,2.3386244773864746,-1.644256591796875,-0.3171060383319855,-0.35567784309387207,0.6207388043403625,-0.06154780089855194,-0.4230056703090668,SYN_phish
15.428559303283691,5.796869277954102,0.8670198917388916,1.571428894996643,-1.1257723569869995,-0.22370734810829163,0.6686258912086487,0.572760820388794,0.8430969715118408,-0.34577685594558716,SYN_phish
